datetime,feelslike,precip,cloudcover,uvindex
2016-10-22,8.9,9.471,99.2,2
2016-10-23,11.1,0.0,29.7,6
2016-10-24,13.2,0.0,52.6,6
2016-10-25,7.8,0.0,51.8,5
2016-10-26,5.0,0.0,22.7,6
2016-10-27,5.9,31.985,97.4,1
2016-10-28,5.6,0.265,63.3,4
2016-10-29,10.8,0.024,36.6,5
2016-10-30,18.3,14.557,84.3,4
2016-10-31,9.1,0.0,37.3,6
2016-11-01,9.6,0.0,32.9,5
2016-11-02,16.4,0.0,47.6,5
2016-11-03,18.1,0.0,46.7,3
2016-11-04,13.4,0.0,27.8,5
2016-11-05,11.4,0.0,19.2,5
2016-11-06,11.6,0.0,27.1,5
2016-11-07,7.3,0.0,4.8,6
2016-11-08,12.3,0.0,17.7,5
2016-11-09,12.9,2.029,81.3,2
2016-11-10,8.6,0.0,36.5,5
2016-11-11,10.3,0.0,15.8,5
2016-11-12,4.3,0.0,11.6,5
2016-11-13,9.4,0.0,14.2,5
2016-11-14,12.1,0.0,24.7,5
2016-11-15,8.9,48.734,97.5,2
2016-11-16,11.1,0.0,26.6,5
2016-11-17,12.6,0.0,12.7,4
2016-11-18,11.9,0.0,4.6,5
2016-11-19,12.0,2.02,33.3,5
2016-11-20,-0.4,11.291,98.4,4
2016-11-21,-1.2,0.0,89.3,3
2016-11-22,-0.7,0.0,74.2,4
2016-11-23,1.6,0.0,32.9,5
2016-11-24,5.2,0.627,86.7,4
2016-11-25,9.5,0.485,99.4,3
2016-11-26,6.7,0.0,62.2,4
2016-11-27,4.6,0.0,33.7,3
2016-11-28,6.3,0.0,17.5,5
2016-11-29,13.6,55.244,96.1,1
2016-11-30,12.5,19.275,69.0,1
2016-12-01,9.6,3.936,63.9,4
2016-12-02,4.8,0.0,46.5,5
2016-12-03,3.4,0.0,75.4,4
2016-12-04,3.4,0.0,51.0,4
2016-12-05,4.3,4.153,63.2,3
2016-12-06,3.8,9.389,57.9,3
2016-12-07,4.1,1.631,90.1,1
2016-12-08,2.2,0.0,59.8,3
2016-12-09,-3.6,0.0,34.7,4
2016-12-10,-4.2,0.0,41.2,3
2016-12-11,-2.9,0.72,68.9,4
2016-12-12,2.5,12.889,72.3,2
2016-12-13,2.4,0.0,50.3,4
2016-12-14,0.9,0.0,41.7,4
2016-12-15,-10.3,0.0,44.3,4
2016-12-16,-10.8,0.0,37.6,4
2016-12-17,-2.2,18.026,99.2,1
2016-12-18,5.1,1.242,85.6,1
2016-12-19,-7.7,0.0,30.7,5
2016-12-20,-4.7,0.0,15.5,4
2016-12-21,-0.1,0.0,37.3,4
2016-12-22,3.1,0.0,59.1,4
2016-12-23,3.2,0.0,29.6,4
2016-12-24,3.7,12.309,73.0,1
2016-12-25,3.8,0.0,9.6,4
2016-12-26,1.0,0.308,80.6,2
2016-12-27,11.9,0.048,60.0,3
2016-12-28,0.7,0.0,64.3,4
2016-12-29,2.0,9.777,62.8,1
2016-12-30,-1.5,0.185,37.4,4
2016-12-31,-0.4,0.0,48.8,3
2017-01-01,4.9,0.0,30.0,4
2017-01-02,0.3,4.944,72.3,1
2017-01-03,1.4,13.653,99.1,1
2017-01-04,4.5,0.752,57.4,3
2017-01-05,-5.7,0.0,33.7,3
2017-01-06,-4.6,1.303,53.8,4
2017-01-07,-11.0,7.406,81.8,1
2017-01-08,-13.1,0.0,33.8,5
2017-01-09,-11.7,0.0,27.6,4
2017-01-10,-3.4,0.0,50.2,4
2017-01-11,6.3,9.916,53.9,4
2017-01-12,14.4,4.627,66.7,2
2017-01-13,5.7,0.0,29.1,5
2017-01-14,-3.2,2.682,58.0,4
2017-01-15,-1.7,0.0,27.2,5
2017-01-16,0.8,0.0,27.1,5
2017-01-17,2.4,9.053,94.6,1
2017-01-18,1.7,2.304,97.5,1
2017-01-19,4.8,0.0,68.1,5
2017-01-20,4.1,2.643,92.5,3
2017-01-21,5.5,0.0,85.3,2
2017-01-22,5.6,0.93,95.4,2
2017-01-23,-0.7,23.177,94.3,1
2017-01-24,-1.8,32.072,87.3,1
2017-01-25,3.7,0.108,43.8,5
2017-01-26,7.6,0.589,72.0,3
2017-01-27,1.3,0.0,68.6,3
2017-01-28,-1.5,0.0,86.3,3
2017-01-29,0.8,0.0,44.1,5
2017-01-30,-2.3,0.0,55.2,5
2017-01-31,-4.1,1.497,72.3,3
2017-02-01,2.6,0.0,60.0,5
2017-02-02,0.8,0.0,47.9,5
2017-02-03,-5.4,0.0,38.4,4
2017-02-04,-7.2,0.0,15.0,6
2017-02-05,-0.7,0.0,64.7,4
2017-02-06,3.0,0.0,35.9,6
2017-02-07,0.6,6.609,80.4,2
2017-02-08,8.0,0.787,52.6,6
2017-02-09,-7.8,23.965,71.3,2
2017-02-10,-9.1,0.0,28.7,6
2017-02-11,2.4,0.0,56.1,5
2017-02-12,-2.5,11.513,78.7,1
2017-02-13,-3.4,0.375,56.8,6
2017-02-14,-1.8,0.0,22.4,5
2017-02-15,1.9,0.0,51.6,5
2017-02-16,-5.0,0.0,52.4,5
2017-02-17,-3.3,0.0,15.6,7
2017-02-18,8.8,0.0,17.3,6
2017-02-19,15.0,0.0,23.5,5
2017-02-20,7.5,0.0,8.2,7
2017-02-21,2.3,0.0,21.6,6
2017-02-22,8.4,0.0,48.2,5
2017-02-23,12.0,0.0,36.7,6
2017-02-24,16.7,0.0,22.9,6
2017-02-25,12.7,9.224,69.2,5
2017-02-26,0.4,3.267,56.1,7
2017-02-27,5.4,0.0,26.7,5
2017-02-28,10.5,0.0,77.0,7
2017-03-01,16.0,3.251,65.6,4
2017-03-02,6.1,0.0,19.0,7
2017-03-03,-4.0,0.0,28.4,6
2017-03-04,-10.7,0.0,34.0,6
2017-03-05,-8.7,0.0,5.1,8
2017-03-06,-0.1,0.0,42.8,7
2017-03-07,7.8,2.288,73.8,4
2017-03-08,12.4,0.728,51.7,8
2017-03-09,12.8,0.0,27.7,8
2017-03-10,-1.9,7.197,68.0,4
2017-03-11,-11.5,0.0,54.4,6
2017-03-12,-10.0,0.0,22.7,8
2017-03-13,-5.6,0.0,27.1,8
2017-03-14,-7.9,41.112,86.4,1
2017-03-15,-11.6,0.0,55.3,7
2017-03-16,-5.2,0.0,19.9,8
2017-03-17,-0.4,0.0,14.5,8
2017-03-18,-1.2,1.93,66.8,3
2017-03-19,0.9,0.0,33.4,8
2017-03-20,4.0,0.0,33.1,8
2017-03-21,9.5,0.0,68.1,7
2017-03-22,-2.1,0.0,14.5,9
2017-03-23,-3.2,0.0,3.8,9
2017-03-24,5.7,0.0,54.4,4
2017-03-25,11.0,0.232,50.7,5
2017-03-26,1.2,2.964,89.0,2
2017-03-27,5.1,6.389,86.1,3
2017-03-28,4.1,18.834,93.2,2
2017-03-29,8.4,0.0,50.4,9
2017-03-30,4.6,0.185,42.7,8
2017-03-31,1.4,43.316,91.2,1
2017-04-01,1.8,0.955,93.8,3
2017-04-02,9.8,0.0,34.1,9
2017-04-03,12.6,0.0,37.5,8
2017-04-04,7.8,34.228,95.4,3
2017-04-05,10.2,0.0,65.0,8
2017-04-06,4.7,19.987,81.5,2
2017-04-07,5.4,0.0,65.8,4
2017-04-08,6.7,0.0,41.0,9
2017-04-09,11.8,0.0,15.8,9
2017-04-10,17.8,0.0,32.0,8
2017-04-11,20.4,0.0,27.8,9
2017-04-12,18.8,0.687,35.4,6
2017-04-13,13.3,0.0,23.3,9
2017-04-14,13.2,0.0,28.7,9
2017-04-15,14.2,0.0,47.6,7
2017-04-16,22.1,0.208,36.4,8
2017-04-17,20.1,0.0,32.6,6
2017-04-18,13.3,0.0,14.7,9
2017-04-19,7.6,0.0,80.5,6
2017-04-20,13.3,4.183,83.1,5
2017-04-21,9.7,6.718,96.4,2
2017-04-22,11.1,2.449,87.3,1
2017-04-23,11.7,0.0,24.2,9
2017-04-24,12.3,0.0,56.2,4
2017-04-25,11.1,20.7,93.9,3
2017-04-26,13.6,7.689,98.3,2
2017-04-27,16.4,0.066,88.2,6
2017-04-28,20.7,0.0,50.7,9
2017-04-29,24.2,1.864,33.6,7
2017-04-30,15.7,0.0,87.8,5
2017-05-01,14.8,0.0,67.7,6
2017-05-02,21.0,0.0,59.7,6
2017-05-03,16.2,0.0,53.4,6
2017-05-04,12.6,0.0,20.4,9
2017-05-05,13.0,74.094,85.0,2
2017-05-06,15.6,3.642,74.2,6
2017-05-07,11.1,0.185,67.9,6
2017-05-08,10.1,0.0,59.9,8
2017-05-09,11.6,0.0,49.8,8
2017-05-10,13.5,0.0,51.1,8
2017-05-11,12.7,0.0,33.0,9
2017-05-12,12.6,0.0,34.6,5
2017-05-13,9.1,40.859,91.0,1
2017-05-14,12.4,2.192,60.4,8
2017-05-15,15.9,0.0,46.3,6
2017-05-16,20.1,0.0,19.6,9
2017-05-17,25.7,0.0,17.8,9
2017-05-18,29.4,0.0,28.3,8
2017-05-19,28.8,0.0,24.0,9
2017-05-20,16.5,0.252,54.5,2
2017-05-21,15.6,0.0,29.3,10
2017-05-22,14.3,15.883,92.9,1
2017-05-23,17.2,0.0,43.5,7
2017-05-24,16.8,0.963,66.2,6
2017-05-25,14.0,14.925,89.6,1
2017-05-26,18.1,6.98,71.0,7
2017-05-27,19.0,0.0,55.1,5
2017-05-28,17.7,0.0,48.3,7
2017-05-29,14.4,3.619,87.2,3
2017-05-30,14.1,1.618,97.4,4
2017-05-31,18.3,1.301,63.1,6
2017-06-01,21.1,0.0,33.3,8
2017-06-02,20.1,0.185,20.1,9
2017-06-03,18.4,0.312,37.3,9
2017-06-04,17.3,0.412,41.3,8
2017-06-05,16.9,2.358,85.4,5
2017-06-06,13.4,1.388,93.2,2
2017-06-07,15.3,0.0,61.2,5
2017-06-08,16.7,0.0,21.4,8
2017-06-09,20.3,0.0,29.0,9
2017-06-10,24.7,0.0,27.4,9
2017-06-11,28.0,0.0,17.0,9
2017-06-12,29.4,0.0,6.6,10
2017-06-13,31.1,0.0,25.8,9
2017-06-14,24.5,8.041,53.2,9
2017-06-15,20.9,0.0,28.1,9
2017-06-16,18.9,0.0,84.5,2
2017-06-17,20.4,35.107,95.0,2
2017-06-18,26.1,0.0,61.9,6
2017-06-19,26.7,32.823,47.1,9
2017-06-20,24.8,1.94,41.4,9
2017-06-21,25.4,0.0,28.9,8
2017-06-22,24.7,0.0,18.5,9
2017-06-23,28.2,2.471,46.1,7
2017-06-24,26.0,32.913,34.3,9
2017-06-25,24.7,0.0,38.3,8
2017-06-26,22.5,0.0,28.1,9
2017-06-27,21.2,4.016,46.7,9
2017-06-28,21.6,0.0,23.4,9
2017-06-29,24.2,0.0,28.6,9
2017-06-30,28.1,0.0,37.8,9
2017-07-01,25.9,5.905,43.7,7
2017-07-02,27.0,0.0,42.8,8
2017-07-03,27.2,4.608,31.7,9
2017-07-04,25.0,0.0,48.4,9
2017-07-05,24.6,0.0,31.0,8
2017-07-06,23.0,0.0,55.6,5
2017-07-07,22.8,54.324,71.9,4
2017-07-08,25.4,0.0,35.8,9
2017-07-09,24.2,0.0,26.3,9
2017-07-10,25.4,0.0,34.5,8
2017-07-11,27.8,0.16,53.1,7
2017-07-12,29.9,0.047,42.0,7
2017-07-13,30.5,0.128,39.6,7
2017-07-14,20.3,9.482,98.4,3
2017-07-15,24.2,0.115,68.3,8
2017-07-16,25.3,0.0,13.5,9
2017-07-17,26.6,0.0,31.0,7
2017-07-18,28.0,0.0,19.8,8
2017-07-19,30.1,0.0,18.2,8
2017-07-20,31.2,0.185,30.9,8
2017-07-21,29.8,0.0,36.1,9
2017-07-22,29.3,0.065,38.1,9
2017-07-23,23.6,15.027,70.8,6
2017-07-24,20.2,20.022,87.0,7
2017-07-25,19.1,0.048,92.3,5
2017-07-26,21.2,0.0,48.4,6
2017-07-27,22.3,0.0,59.2,6
2017-07-28,25.5,0.0,45.0,7
2017-07-29,22.4,0.0,63.1,6
2017-07-30,22.7,0.0,6.7,9
2017-07-31,25.1,0.0,14.8,9
2017-08-01,27.4,0.0,8.3,9
2017-08-02,25.1,5.903,31.6,8
2017-08-03,25.2,0.048,31.1,8
2017-08-04,25.4,9.781,34.1,8
2017-08-05,23.7,8.187,64.0,8
2017-08-06,21.4,0.0,14.5,9
2017-08-07,19.9,17.009,69.7,1
2017-08-08,21.8,0.0,59.9,5
2017-08-09,23.8,0.0,14.0,9
2017-08-10,24.3,0.0,22.4,8
2017-08-11,23.8,0.067,45.5,8
2017-08-12,21.9,3.072,76.1,6
2017-08-13,25.1,0.0,35.4,9
2017-08-14,24.1,0.0,35.8,6
2017-08-15,22.3,11.677,78.4,3
2017-08-16,25.3,0.0,35.3,8
2017-08-17,24.1,0.0,38.3,8
2017-08-18,25.3,20.683,68.0,5
2017-08-19,26.9,0.813,36.5,8
2017-08-20,24.9,0.0,16.0,9
2017-08-21,26.7,0.0,25.5,8
2017-08-22,29.4,0.447,33.8,8
2017-08-23,24.5,8.453,42.0,9
2017-08-24,22.9,0.0,14.2,8
2017-08-25,21.6,0.0,39.2,8
2017-08-26,21.1,0.0,8.1,8
2017-08-27,20.8,0.0,18.5,7
2017-08-28,20.7,0.0,27.1,8
2017-08-29,18.5,6.261,61.9,3
2017-08-30,20.4,1.499,42.6,8
2017-08-31,22.3,0.128,29.1,8
2017-09-01,17.8,0.0,21.8,9
2017-09-02,16.3,11.374,33.1,8
2017-09-03,17.5,19.362,82.2,3
2017-09-04,21.5,0.0,12.3,8
2017-09-05,24.8,0.127,31.9,8
2017-09-06,19.3,9.037,78.5,2
2017-09-07,18.5,1.981,51.4,7
2017-09-08,18.4,0.0,26.0,8
2017-09-09,16.8,0.0,20.8,8
2017-09-10,18.1,0.0,16.8,8
2017-09-11,19.2,0.0,20.9,8
2017-09-12,21.4,0.0,32.6,8
2017-09-13,22.1,1.722,44.4,7
2017-09-14,23.9,0.308,63.4,5
2017-09-15,23.8,0.0,41.4,7
2017-09-16,23.5,0.0,40.0,6
2017-09-17,22.8,0.0,55.9,5
2017-09-18,21.7,0.0,92.7,4
2017-09-19,22.5,4.718,89.4,6
2017-09-20,23.9,0.0,64.4,3
2017-09-21,24.3,0.0,27.0,6
2017-09-22,23.5,0.0,27.7,7
2017-09-23,24.8,0.0,12.4,7
2017-09-24,26.3,0.0,2.7,7
2017-09-25,25.8,0.0,7.2,7
2017-09-26,23.5,0.0,38.9,6
2017-09-27,25.5,0.0,31.4,5
2017-09-28,22.5,0.0,33.1,7
2017-09-29,16.6,0.0,24.2,7
2017-09-30,15.4,0.0,65.5,6
2017-10-01,15.2,0.0,25.0,7
2017-10-02,16.8,0.0,3.4,7
2017-10-03,16.8,0.0,21.6,6
2017-10-04,18.6,0.0,11.5,7
2017-10-05,22.8,0.0,53.5,7
2017-10-06,23.0,0.0,31.9,6
2017-10-07,22.7,0.0,36.3,6
2017-10-08,23.7,6.471,65.0,2
2017-10-09,23.3,6.39,74.5,1
2017-10-10,23.4,0.0,20.1,6
2017-10-11,20.5,1.212,40.9,4
2017-10-12,15.8,1.748,61.9,2
2017-10-13,15.2,0.0,69.1,4
2017-10-14,19.0,1.887,91.6,5
2017-10-15,20.6,0.0,91.3,5
2017-10-16,14.9,0.3,40.3,6
2017-10-17,9.6,0.0,2.5,7
2017-10-18,15.6,0.0,1.2,6
2017-10-19,17.4,0.0,10.6,6
2017-10-20,18.5,0.0,12.7,6
2017-10-21,18.9,0.0,17.9,6
2017-10-22,18.6,0.0,21.1,6
2017-10-23,19.8,0.0,62.7,4
2017-10-24,21.0,4.49,88.8,1
2017-10-25,17.1,0.0,47.8,5
2017-10-26,13.1,0.0,62.9,4
2017-10-27,12.1,0.0,9.0,6
2017-10-28,16.3,0.0,29.0,6
2017-10-29,17.5,77.557,91.8,1
2017-10-30,11.8,7.92,47.8,5
2017-10-31,10.4,0.0,15.3,6
2017-11-01,10.3,0.0,65.4,3
2017-11-02,18.1,0.0,54.5,5
2017-11-03,18.5,0.0,32.5,5
2017-11-04,10.2,0.0,32.0,5
2017-11-05,13.6,1.195,89.6,2
2017-11-06,15.9,0.184,69.6,1
2017-11-07,4.4,16.496,51.5,5
2017-11-08,4.2,0.592,72.6,2
2017-11-09,8.2,0.0,59.4,3
2017-11-10,-1.5,0.233,22.8,6
2017-11-11,-4.0,0.0,18.6,6
2017-11-12,3.6,0.0,27.9,5
2017-11-13,4.7,1.868,57.2,1
2017-11-14,3.1,0.0,52.3,4
2017-11-15,4.7,0.0,61.1,5
2017-11-16,10.1,8.171,55.8,4
2017-11-17,2.9,0.0,27.1,5
2017-11-18,6.3,2.904,44.8,3
2017-11-19,9.1,6.037,66.4,5
2017-11-20,2.2,0.0,51.4,4
2017-11-21,8.6,0.0,24.9,5
2017-11-22,7.6,4.665,59.1,2
2017-11-23,0.3,0.0,9.2,5
2017-11-24,4.6,0.0,2.9,5
2017-11-25,9.0,0.0,23.5,5
2017-11-26,5.0,0.0,35.8,5
2017-11-27,4.4,0.0,20.0,5
2017-11-28,6.0,0.0,19.3,5
2017-11-29,10.8,0.0,14.5,5
2017-11-30,5.6,0.048,39.0,3
2017-12-01,7.4,0.653,27.6,4
2017-12-02,5.3,0.0,22.6,4
2017-12-03,6.7,0.0,73.4,3
2017-12-04,6.5,0.0,35.6,3
2017-12-05,13.0,16.592,65.8,1
2017-12-06,5.3,0.338,48.9,4
2017-12-07,1.9,0.0,30.8,5
2017-12-08,-0.3,0.0,47.4,3
2017-12-09,-2.2,10.589,90.8,1
2017-12-10,-2.7,0.0,36.4,5
2017-12-11,0.2,0.0,57.6,4
2017-12-12,3.2,0.0,68.9,2
2017-12-13,-9.7,0.0,42.5,4
2017-12-14,-7.0,2.162,51.7,4
2017-12-15,-7.6,2.915,46.3,3
2017-12-16,-4.7,0.0,56.9,4
2017-12-17,0.1,0.0,68.3,3
2017-12-18,2.8,0.658,91.3,3
2017-12-19,9.5,0.0,58.7,4
2017-12-20,3.8,0.0,30.9,3
2017-12-21,-0.2,0.0,24.0,4
2017-12-22,3.2,0.0,73.4,1
2017-12-23,3.4,13.004,91.8,0
2017-12-24,0.3,0.185,40.0,3
2017-12-25,-4.0,5.709,63.2,4
2017-12-26,-9.1,0.0,19.7,4
2017-12-27,-11.8,0.0,40.3,4
2017-12-28,-16.5,0.0,10.2,5
2017-12-29,-14.8,0.0,39.7,4
2017-12-30,-10.8,2.14,57.5,2
2017-12-31,-17.0,1.624,20.2,4
2018-01-01,-17.9,0.0,7.4,5
2018-01-02,-13.8,0.0,16.8,5
2018-01-03,-7.9,0.0,29.8,4
2018-01-04,-11.2,17.424,98.1,1
2018-01-05,-19.6,14.625,20.1,5
2018-01-06,-21.1,0.0,7.7,5
2018-01-07,-17.8,0.0,25.6,5
2018-01-08,-9.0,4.472,82.5,3
2018-01-09,-1.2,0.0,22.8,5
2018-01-10,-0.3,0.0,35.7,5
2018-01-11,6.1,0.0,82.6,2
2018-01-12,12.2,13.741,99.9,0
2018-01-13,-1.8,2.723,53.1,5
2018-01-14,-13.8,0.0,12.1,5
2018-01-15,-10.8,0.0,45.8,5
2018-01-16,-3.6,0.0,96.1,2
2018-01-17,-3.8,3.55,93.2,2
2018-01-18,-8.8,0.0,7.6,5
2018-01-19,-3.4,0.0,22.1,4
2018-01-20,4.2,0.0,24.7,6
2018-01-21,6.9,0.0,45.7,5
2018-01-22,4.1,0.233,95.4,3
2018-01-23,8.0,7.477,81.6,3
2018-01-24,-0.4,0.0,51.3,6
2018-01-25,-6.8,0.0,16.0,6
2018-01-26,-2.4,0.0,17.3,6
2018-01-27,6.5,0.0,26.9,5
2018-01-28,9.3,5.857,89.4,2
2018-01-29,2.1,0.0,66.1,3
2018-01-30,-4.7,2.556,90.4,2
2018-01-31,-7.9,0.0,22.5,6
2018-02-01,1.9,0.514,78.8,3
2018-02-02,-8.1,5.207,69.6,5
2018-02-03,-10.1,0.0,27.0,5
2018-02-04,0.6,23.655,99.1,3
2018-02-05,-3.4,0.48,28.7,6
2018-02-06,-1.9,0.0,59.5,3
2018-02-07,-2.7,21.723,79.4,1
2018-02-08,-6.0,0.0,49.2,6
2018-02-09,-3.5,0.0,51.8,5
2018-02-10,5.9,14.518,89.4,3
2018-02-11,9.4,31.462,99.9,1
2018-02-12,4.9,0.0,62.9,4
2018-02-13,-3.7,0.0,36.3,6
2018-02-14,5.0,0.622,88.1,5
2018-02-15,10.9,3.812,77.6,2
2018-02-16,9.9,3.698,74.9,2
2018-02-17,-2.0,12.19,51.2,7
2018-02-18,0.9,1.521,39.4,7
2018-02-19,5.1,1.112,65.8,4
2018-02-20,13.4,0.0,71.0,5
2018-02-21,18.6,1.005,62.0,5
2018-02-22,4.6,3.824,100.0,1
2018-02-23,0.7,1.731,100.0,1
2018-02-24,7.1,1.598,89.1,3
2018-02-25,3.3,19.686,100.0,1
2018-02-26,7.0,0.0,42.6,4
2018-02-27,7.0,0.0,4.1,7
2018-02-28,9.5,0.0,34.1,7
2018-03-01,12.0,6.925,58.6,4
2018-03-02,-1.7,50.299,100.0,1
2018-03-03,0.8,0.0,78.0,8
2018-03-04,0.3,0.0,85.2,5
2018-03-05,-1.0,0.0,68.3,6
2018-03-06,1.7,0.0,36.4,8
2018-03-07,-3.3,29.904,100.0,1
2018-03-08,-1.1,0.235,76.3,5
2018-03-09,-2.3,0.0,71.3,5
2018-03-10,-1.8,0.0,64.0,6
2018-03-11,0.7,0.0,21.4,8
2018-03-12,-0.5,0.248,50.2,6
2018-03-13,-2.3,8.016,83.7,3
2018-03-14,-3.3,0.185,53.6,8
2018-03-15,-0.9,0.0,60.0,8
2018-03-16,-2.6,0.0,36.1,7
2018-03-17,-1.3,0.0,11.9,8
2018-03-18,-0.7,0.0,3.9,8
2018-03-19,1.5,0.0,16.8,8
2018-03-20,-2.4,0.0,68.1,2
2018-03-21,-3.9,20.233,100.0,1
2018-03-22,1.3,3.2,64.8,9
2018-03-23,2.6,0.0,54.0,9
2018-03-24,3.1,0.0,36.7,9
2018-03-25,0.5,0.0,68.8,6
2018-03-26,1.9,0.0,6.7,8
2018-03-27,2.7,0.0,43.9,5
2018-03-28,6.0,1.134,94.2,4
2018-03-29,9.8,0.792,100.0,2
2018-03-30,10.4,0.835,79.3,5
2018-03-31,6.5,0.0,19.0,9
2018-04-01,9.3,0.0,54.8,5
2018-04-02,0.8,13.427,79.2,4
2018-04-03,2.7,6.683,84.1,2
2018-04-04,7.2,1.567,79.1,3
2018-04-05,0.1,0.0,39.1,9
2018-04-06,7.1,2.561,75.3,6
2018-04-07,3.9,0.0,88.0,7
2018-04-08,-0.6,0.0,44.0,8
2018-04-09,0.8,0.0,51.1,9
2018-04-10,4.2,0.185,81.5,6
2018-04-11,5.5,0.0,39.5,9
2018-04-12,11.0,0.0,53.6,7
2018-04-13,20.2,0.0,31.9,8
2018-04-14,17.8,0.0,30.8,9
2018-04-15,1.2,9.908,100.0,2
2018-04-16,6.6,72.032,90.8,7
2018-04-17,3.4,0.0,95.8,4
2018-04-18,5.4,0.0,58.5,9
2018-04-19,4.0,3.844,87.7,4
2018-04-20,2.6,0.0,23.1,9
2018-04-21,9.1,0.0,19.6,9
2018-04-22,12.3,0.0,13.6,10
2018-04-23,12.2,0.0,11.6,10
2018-04-24,13.2,0.265,51.0,9
2018-04-25,13.4,16.869,100.0,2
2018-04-26,16.2,8.183,42.2,10
2018-04-27,12.3,1.52,78.0,2
2018-04-28,13.9,2.38,56.7,9
2018-04-29,10.7,3.014,85.5,10
2018-04-30,6.8,0.16,86.7,5
2018-05-01,17.7,0.0,29.7,10
2018-05-02,24.6,0.0,24.1,9
2018-05-03,26.3,0.375,37.5,9
2018-05-04,25.3,0.0,54.9,5
2018-05-05,20.5,0.0,45.4,8
2018-05-06,16.8,0.0,96.6,4
2018-05-07,17.2,0.0,50.0,9
2018-05-08,16.4,0.0,11.0,9
2018-05-09,17.2,0.0,15.6,9
2018-05-10,15.4,5.353,68.1,8
2018-05-11,18.6,0.0,41.7,9
2018-05-12,13.7,5.281,100.0,2
2018-05-13,11.6,3.294,100.0,2
2018-05-14,15.2,1.17,75.3,8
2018-05-15,21.8,13.323,64.7,9
2018-05-16,16.3,9.118,99.0,2
2018-05-17,17.0,6.221,75.8,4
2018-05-18,17.3,0.0,67.8,5
2018-05-19,12.1,16.752,100.0,1
2018-05-20,21.0,0.0,84.0,6
2018-05-21,19.9,0.0,24.7,8
2018-05-22,16.8,6.53,78.2,2
2018-05-23,20.7,6.743,62.8,9
2018-05-24,22.8,0.0,5.7,10
2018-05-25,24.6,0.0,15.4,9
2018-05-26,27.5,0.0,30.0,8
2018-05-27,18.2,13.528,90.7,3
2018-05-28,16.1,0.0,100.0,6
2018-05-29,23.9,0.0,58.7,9
2018-05-30,19.9,0.0,59.9,9
2018-05-31,18.5,1.937,98.4,2
2018-06-01,21.9,1.033,78.5,9
2018-06-02,25.8,5.421,48.9,9
2018-06-03,16.6,1.592,94.9,3
2018-06-04,15.7,9.7,81.2,8
2018-06-05,19.2,0.0,38.7,9
2018-06-06,17.5,0.0,92.4,8
2018-06-07,17.8,0.0,71.0,9
2018-06-08,22.1,0.0,45.4,9
2018-06-09,23.4,0.0,28.9,9
2018-06-10,19.7,0.144,90.6,2
2018-06-11,17.7,0.666,48.3,9
2018-06-12,18.6,0.0,18.8,9
2018-06-13,21.4,0.928,82.6,3
2018-06-14,24.3,0.08,25.7,9
2018-06-15,21.2,0.0,46.9,10
2018-06-16,23.2,0.0,17.3,10
2018-06-17,25.3,0.0,23.6,9
2018-06-18,28.7,2.16,43.6,9
2018-06-19,27.5,2.087,41.3,10
2018-06-20,24.2,0.0,54.2,9
2018-06-21,23.6,17.739,69.4,9
2018-06-22,21.2,0.048,59.2,6
2018-06-23,18.0,2.628,99.8,2
2018-06-24,23.8,0.115,86.2,9
2018-06-25,23.6,0.0,40.8,10
2018-06-26,21.2,0.0,23.6,9
2018-06-27,21.1,0.59,75.6,3
2018-06-28,24.3,31.706,77.6,7
2018-06-29,27.1,0.0,18.2,9
2018-06-30,29.0,0.0,15.1,9
2018-07-01,32.9,0.0,21.9,9
2018-07-02,32.4,0.0,9.3,9
2018-07-03,30.7,0.592,32.8,8
2018-07-04,28.7,0.195,58.4,9
2018-07-05,29.6,0.0,45.7,8
2018-07-06,26.0,5.261,62.5,3
2018-07-07,20.8,0.0,12.6,10
2018-07-08,22.4,0.0,10.0,10
2018-07-09,24.8,0.0,7.2,9
2018-07-10,27.9,0.0,10.7,9
2018-07-11,26.9,0.0,53.1,9
2018-07-12,23.8,14.261,60.5,10
2018-07-13,24.7,0.0,21.1,9
2018-07-14,27.0,0.0,33.4,9
2018-07-15,24.8,26.438,57.1,6
2018-07-16,30.1,0.0,23.7,9
2018-07-17,27.1,51.177,62.3,9
2018-07-18,24.5,0.0,35.8,9
2018-07-19,23.4,0.0,3.7,10
2018-07-20,23.8,0.0,25.9,9
2018-07-21,22.1,7.798,62.1,9
2018-07-22,23.8,29.665,98.4,7
2018-07-23,25.3,4.611,97.1,7
2018-07-24,26.7,0.308,94.5,8
2018-07-25,24.4,17.114,99.3,5
2018-07-26,26.6,2.024,63.8,7
2018-07-27,26.6,8.979,52.5,8
2018-07-28,26.0,0.0,44.8,9
2018-07-29,25.1,0.0,42.5,8
2018-07-30,23.6,5.787,34.3,5
2018-07-31,23.7,0.0,40.5,8
2018-08-01,28.1,2.264,82.5,8
2018-08-02,29.1,10.83,54.8,7
2018-08-03,26.0,7.053,64.9,7
2018-08-04,26.8,22.068,67.9,8
2018-08-05,29.3,0.0,14.0,9
2018-08-06,31.7,0.0,26.4,8
2018-08-07,30.2,1.073,45.1,9
2018-08-08,29.9,0.0,31.5,9
2018-08-09,28.5,12.848,41.9,9
2018-08-10,27.3,0.0,35.8,8
2018-08-11,23.8,60.355,91.1,3
2018-08-12,25.4,0.0,73.1,8
